,fileName,dblock_Id,tile,year,content,Town,county,region,country
373,NI-244000-402000-12,NI-244000-402000,12EDUCATION,1986," There are two schools in Donemana.Oneof them is for Catholics with 75 pupils on roll,employing 3 teachers. The other school is for non-catholicswith a staff of 6 and an enrolment of120.Many of the children attending both schools are transported by school buses.Both schools open at 9.15am andclose at 3pm with a 15minute break inthe morning and half an hour for lunch. School meals are made in kitchensattached to both schools.A school meal can be bought for 60p daily but approx 60% of the children have a free dinner due to their parents circumstances.Milk can be purchased in schools at3p per third pint bottle,the schoolmilk being subsidised by grants from E.E.C.funds.Apart from the usual subjects more time is spent on science computers,languages and health ed.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
374,NI-244000-402000-13,NI-244000-402000,13EDUCATION,1986, A DAY IN THE LIFE OF A PUPIL.At 8.30 my mother comes into mybedroom to waken me. When I get up I pull the curtains then get dressed into my tshirt and shorts.Ithen go tothe kitchen for my breakfast which ispeanut butter on toast and Just Juicewhich is a drink. I thengo to thebathroom and wash.Afterwards I go to school in the car.I arrive at 9.05 and prepare my books at 9.15 class startsand we say our prayers then we doreligion and maths At 11.oo we havebreak and come in again at 11.20.Wethen have English which is group predictiohwhere we guess whatwill happen next in the story At 12.30 we have dinner in school todays menu being sausages beans and potatoes andfor afters custard and biscuit which altogether costs 60p.We then havebreak until 12.20 and then have ,Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
375,NI-244000-402000-14,NI-244000-402000,14EDUCATION,1986," science gecgraphy and french at 3.00 we go home and I go for a walk thisbeing Monday my sister and I go formusic lessons.At5.00 I watch ""Blue Peter""and at 5-30 get supper which isbread, butter and tea. I read, thengo to bed. ",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
376,NI-244000-402000-15,NI-244000-402000,15FARMING,1986," In Donemana about 90% of the land is used for grazing and silage.Silage isa crop of grass which is cut in June or July and put into a pit which issealed with plastic, and is used tofeed cattle in winter.The remaining10% contains a few acres of barley which in most cases is undersown withgrass,and is also used for cattlefood.The few acres ofpotatoes aregrown for homeuse.There are also manyhedgerows which serve to seperate thefields.Along routes of streams and rivers, trees and bushes are veryobvious.There are also some well established deciduous trees such asash, sycamore, and beech,around many of the older farmyards.Clumps of coniferous trees such as spruce andpine appear here and there in land whichis of poor value. ",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
377,NI-244000-402000-16,NI-244000-402000,16FARMING,1986," The Danton family have farmed in the Donemana district for over one hundred and sixty years they originally came from France.Mr Danton has over fourhundred and forty acres of land.Thereare four men employed on Mr Dantonsfarm.His stock of dairy cattle is onehundred and sixty cows. The breedof dairy cattle are Fridsian, (kept on his farm).One hundred and twenty beefcattle are reared.Thirty acres of theland are devoted to arable farming.The only crop grown on his land is barly.Themajor changes in farmingover the past thirty years have been a move from mixed farming to specialised dairy and beef production. Farming in future will become less intensive due to over productions of most food stuffs in the E.E.C.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
378,NI-244000-402000-17,NI-244000-402000,17FARMING,1986," The Cochrane family have farmed in Donemana for ninety years.They originally came from Scotland. One hundred and seventy acres are farmed.Just one man is employed on this onthis farm.They keep no milking dairy cattle.The breeds of cattle reared are Charolais and Simmental.Sheep arereared on this farm,the breeds are Crossbreed.The rams are Blackface, Border and Leicester.Eighty head ofbeef cattle are reared.Thirty acresare devoted to arable farming.Thecrops grown are barley.potatoes andgrass. The major changes in farming over thepast thirty years are more intensive farming methods and mechanisationFarming in the future will become more intensive and highly mechanised.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
379,NI-244000-402000-18,NI-244000-402000,18FARMING,1986," Donemana being situated in the middleof a predominantly sheep rearing area, has the largest sheep market inNorthern Ireland.It caters for approx80,000 sheep annually.In July andAugust a total of 20,000 sheep gothrough the sales ring,in April a mere 400 sheep are handled.The farmersbring their sheep from Dungiven, Plumbridge and Claudy to sell.Many ofthese make their way by lorries, eachcarrying 360 sheep, to factories inthe Republic.The sheep are sold by the kilo and the average price is Â£1.85 per kilo.Themarket employs ten men,one being Mr Rankin the Auctioneer.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
380,NI-244000-402000-19,NI-244000-402000,19MEDIA,1986," HEADLINES FROM NEWSPAPERS REFLECTING LIFE IN DONEMANA.{{ }SALE OF SHEEP {STOCK JUDGING every Saturday{Members ofDonemana AT DONEMANA{ Y.F.C. went to}MARKET{William Thrones farm--------- {yard to judge dairy}{cows.Result-1 C.Dunn_____}______ --------- RAILWAY UNION RUNDonagheady Parish OUT OF STEAM ATDonemana DONEMANA { GARDEN FETE Dublin side Railway with vintage cars,{Union were beaten tractors{by Donemana inat Earlsgift{cricket match2.30pm {limited to 10 overs{------------------- {------------- }",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
381,NI-244000-402000-2,NI-244000-402000,02RELIGION,1986," To cater for the various religious beliefs in the Donemana area we have five churches.Four for Protestants and one for Roman Catholics.ThePresbyterian Church in Church View has as its minister the Rev Logue with 250_300 famillies under his care.The Curch of Ireland at Earlsgift has theRev McNee as Rector and has a similarnumber of families among his congregation.The other two ProtestantChurches are the Baptist Hall and theGospel Hall.Both have very small congregations.The Roman Catholic Church of St Patricks is about half amile from the village.It has a seating capacity of 1,000,most of its memberscoming from the surrounding districtsand very few from the village itself.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
382,NI-244000-402000-20,NI-244000-402000,20MEDIA & POLITICS,1986, Though Donemana is small both in size and population it unfortunately suffers from the politics and issues clouding Northern Ireland at present.This is shown in headlines_{ NAPPY POWER TO BEAT BIGOTSA Housewife has come up with a new solution to the problems in a villageof fear_nappy power.Themother-of-three believes that the problems ofsectarianism can be solved by teaching toddlers to play together.{...AND A NAPPY POWER STORMA harassed house-wife has appealed to an angry village to cool it.For sincethe mother hit the headlines assecretary of a group planning to set up a non-donominational todder's playgroup she has been at the center of a storm.,Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
383,NI-244000-402000-3,NI-244000-402000,03RECREATION,1986," In the Donemana area there are fourplaying fields .There are two cricketpitches ,a gaelic pitch and a soccer pitch. One of the cricket pitches is on the Londonderry Road.It is the home of the long established Donemana Cricket Club which presently has an Irish International Player-JuniorMcBrine.The other Cricket pitch is inStoneyfalls and is leased from a local farmer by the recently formedRousky Cricket Club. The Gaelic pitch on the Plumbridge Road is owned by the local St.Patricks Club.The Soccer pitch is on theStrabane Road and is owned by Strabane District Council, which is responsible for recreation in the area.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
384,NI-244000-402000-4,NI-244000-402000,04RECREATION,1986," The recreation needs of the Donemana people are catered for through the six halls in the village.One of thesehalls belongs to the Council and it is badly in need of repairs'so thereforeit is out of use.The main activities that take place in the other halls are _ bowls,discos and senior citizenmeetings.Youth clubs also meet two nights weekly during the winter months and they participate in the followingactivities_pool,snooker,darts,videogames,table tennis,hockey andsoccer.The senior citizens meet weekly and involve themselves in such skillsas knitting,sewing and baskerty.This is the only group where Catholic and Protestant meet together.There are other seasonal activities such asguest teas,bazaars,cake and plantsales and bring and buy sales. ",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
385,NI-244000-402000-5,NI-244000-402000,05TRANSPORT,1986," Donemana is served by public transport and Western Education Board privateschool buses.There are public services from Donemana and Londonderry.From Monday to Saturday there are fiveservices daily.These buses take 35mins to get to Londonderry.There are also public services from Donemana to Strabane from Monday to Friday there are seven services and on a Saturday there are six services.All these buses have a seating capacity of 52 butrarely would be even half full exceptfor the morning and evening services which cater for workers and school children.In addition to Ulster Bus there are four Western Board buses based in Donemana to transport country children to the Primary Schools andalso bring in children attending Secondary Schools in Strabane,Londonderry and Plumbridge.",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
386,NI-244000-402000-6,NI-244000-402000,06QUARRIES,1986," In the Donemana district there are numerous signs of surface mining,not only for limestone,but for gravel androad materials.Apart from thelimestone quarries in Tirconnelly andDrain there are remains of kilns around the area.The quarries were in operation until recently and many menwere employed in this lightlymechanised industry.Apart from the limestone there are large quanties ofsand and gravel.Even in the villageitself two sandpits were in workingorder until recently.The sand andgravel from these were used fordrainage schemes and also for housebuilding.One of the sandpits is nowexhausted and the residents complained about the other as it was too near totheir houses and it also spoilt thebeauty of the area ",Dunnamanagh,County Tyrone,Derry City and Strabane,Northern Ireland
